Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,282.0,181.0,12.0,0.0,0,0.0,282.0,181.0,12.0,0.0,3.0,0.0
1.0,0.07692307692307693,281.0,181.0,14.0,0.0,0,0.0,240.0,181.0,96.0,0.0,3.0,0.0
2.0,0.14358974358974358,280.0,181.0,16.0,0.0,0,0.0,130.0,181.0,96.0,0.0,20.0,0.0
3.0,0.2024132730015083,279.0,181.0,18.0,0.0,0,0.0,85.0,170.0,60.0,0.0,20.0,0.0
4.0,0.2550448519488767,278.0,181.0,20.0,0.0,0,0.0,75.0,130.0,12.0,0.0,3.0,0.0
5.0,0.30266389956792433,277.0,181.0,22.0,0.0,0,0.0,,,,,,
6.0,0.3461421604374896,276.0,181.0,24.0,0.0,0,0.0,,,,,,
7.0,0.38614216043748956,275.0,181.0,26.0,0.0,0,-0.0,,,,,,
8.0,0.4231791974745266,274.0,181.0,28.0,0.0,0,-0.0,,,,,,
9.0,0.45766195609521626,273.0,181.0,30.0,0.0,0,-0.0,,,,,,
10.0,0.4899200206113453,272.0,181.0,32.0,0.0,0,-0.0,,,,,,
11.0,0.5202230509143756,271.0,181.0,34.0,0.0,0,-0.0,,,,,,
12.0,0.5487944794858042,270.0,181.0,36.0,0.0,0,-0.0,,,,,,
13.0,0.5758215065128311,269.0,181.0,38.0,0.0,0,-0.0,,,,,,
14.0,0.6014625321538568,268.0,181.0,40.0,0.0,0,-0.0,,,,,,
15.0,0.6258527760562959,267.0,181.0,42.0,0.0,0,-0.0,,,,,,
16.0,0.6491085900097843,266.0,181.0,44.0,0.0,0,-0.0,,,,,,
17.0,0.6713308122320065,265.0,181.0,46.0,0.0,0,-0.0,,,,,,
18.0,0.6926074079766874,264.0,181.0,48.0,0.0,0,0.0,,,,,,
19.0,0.7130155712419936,263.0,181.0,50.0,0.0,0,0.0,,,,,,
20.0,0.7326234143792485,262.0,181.0,52.0,0.0,0,0.0,,,,,,
21.0,0.7514913389075504,261.0,181.0,54.0,0.0,0,0.0,,,,,,
22.0,0.7696731570893686,260.0,181.0,56.0,0.0,0,0.0,,,,,,
23.0,0.7872170167384913,259.0,181.0,58.0,0.0,0,0.0,,,,,,
24.0,0.8041661692808642,258.0,181.0,60.0,0.0,0,0.0,,,,,,
25.0,0.820559611903815,257.0,181.0,62.0,0.0,0,0.0,,,,,,
26.0,0.8364326277768308,256.0,181.0,64.0,0.0,0,0.0,,,,,,
27.0,0.8518172431614461,255.0,181.0,66.0,0.0,0,0.0,,,,,,
28.0,0.8667426162957745,254.0,181.0,68.0,0.0,0,0.0,,,,,,
29.0,0.8812353699189629,253.0,181.0,70.0,0.0,0,0.0,,,,,,
30.0,0.8953198769612164,252.0,181.0,72.0,0.0,0,0.0,,,,,,
31.0,0.9090185070982026,251.0,181.0,74.0,0.0,0,0.0,,,,,,
32.0,0.922351840431536,250.0,181.0,76.0,0.0,0,0.0,,,,,,
33.0,0.9353388534185489,249.0,181.0,78.0,0.0,0,0.0,,,,,,
34.0,0.9479970812666502,248.0,181.0,80.0,0.0,0,0.0,,,,,,
35.0,0.9603427602789958,247.0,181.0,82.0,0.0,0,0.0,,,,,,
36.0,0.9723909530500802,246.0,181.0,84.0,0.0,0,0.0,,,,,,
37.0,0.9841556589324331,245.0,181.0,86.0,0.0,0,0.0,,,,,,
38.0,0.9956499118059963,244.0,181.0,88.0,0.0,0,0.0,,,,,,
39.0,1.006885866862176,243.0,181.0,90.0,0.0,0,0.0,,,,,,
40.0,1.017874877851187,242.0,181.0,92.0,0.0,0,0.0,,,,,,
41.0,1.02862756602323,241.0,181.0,94.0,0.0,0,0.0,,,,,,
42.0,1.039195462069087,240.0,181.0,95.2524293692358,0.0,0,0.0,,,,,,
43.0,1.0496528455731615,239.0,181.0,96.0,0.0,0,0.0,,,,,,
44.0,1.0600695122398283,238.0,181.0,96.0,0.0,0,0.0,,,,,,
45.0,1.070486178906495,237.0,181.0,96.0,0.0,0,0.0,,,,,,
46.0,1.0809028455731617,236.0,181.0,96.0,0.0,0,0.0,,,,,,
47.0,1.0913195122398285,235.0,181.0,96.0,0.0,0,0.0,,,,,,
48.0,1.1017361789064952,234.0,181.0,96.0,0.0,0,0.0,,,,,,
49.0,1.112152845573162,233.0,181.0,96.0,0.0,0,0.0,,,,,,
50.0,1.1225695122398287,232.0,181.0,96.0,0.0,0,0.0,,,,,,
51.0,1.1329861789064954,231.0,181.0,96.0,0.0,0,0.0,,,,,,
52.0,1.1434028455731622,230.0,181.0,96.0,0.0,0,0.0,,,,,,
53.0,1.153819512239829,229.0,181.0,96.0,0.0,0,0.0,,,,,,
54.0,1.1642361789064957,228.0,181.0,96.0,0.0,0,0.0,,,,,,
55.0,1.1746528455731624,227.0,181.0,96.0,0.0,0,0.0,,,,,,
56.0,1.1850695122398291,226.0,181.0,96.0,0.0,0,0.0,,,,,,
57.0,1.1954861789064959,225.0,181.0,96.0,0.0,0,0.0,,,,,,
58.0,1.2059028455731626,224.0,181.0,96.0,0.0,0,0.0,,,,,,
59.0,1.2163195122398294,223.0,181.0,96.0,0.0,0,0.0,,,,,,
60.0,1.226736178906496,222.0,181.0,96.0,0.0,0,0.0,,,,,,
61.0,1.2371528455731629,221.0,181.0,96.0,0.0,0,0.0,,,,,,
62.0,1.2475695122398296,220.0,181.0,96.0,0.0,0,0.0,,,,,,
63.0,1.2579861789064963,219.0,181.0,96.0,0.0,0,0.0,,,,,,
64.0,1.268402845573163,218.0,181.0,96.0,0.0,0,0.0,,,,,,
65.0,1.2788195122398298,217.0,181.0,96.0,0.0,0,0.0,,,,,,
66.0,1.2892361789064966,216.0,181.0,96.0,0.0,0,0.0,,,,,,
67.0,1.2996528455731633,215.0,181.0,96.0,0.0,0,0.0,,,,,,
68.0,1.31006951223983,214.0,181.0,96.0,0.0,0,0.0,,,,,,
69.0,1.3204861789064968,213.0,181.0,96.0,0.0,0,0.0,,,,,,
70.0,1.3309028455731635,212.0,181.0,96.0,0.0,0,0.0,,,,,,
71.0,1.3413195122398303,211.0,181.0,96.0,0.0,0,0.0,,,,,,
72.0,1.351736178906497,210.0,181.0,96.0,0.0,0,0.0,,,,,,
73.0,1.3621528455731637,209.0,181.0,96.0,0.0,0,0.0,,,,,,
74.0,1.3725695122398305,208.0,181.0,96.0,0.0,0,0.0,,,,,,
75.0,1.3829861789064972,207.0,181.0,96.0,0.0,0,0.0,,,,,,
76.0,1.393402845573164,206.0,181.0,96.0,0.0,0,0.0,,,,,,
77.0,1.4038195122398307,205.0,181.0,96.0,0.0,0,0.0,,,,,,
78.0,1.4142361789064974,204.0,181.0,96.0,0.0,0,0.0,,,,,,
79.0,1.4246528455731642,203.0,181.0,96.0,0.0,0,0.0,,,,,,
80.0,1.435069512239831,202.0,181.0,96.0,0.0,0,-0.0,,,,,,
81.0,1.4454861789064977,201.0,181.0,96.0,0.0,0,-0.0,,,,,,
82.0,1.4559028455731644,200.0,181.0,96.0,0.0,0,-0.0,,,,,,
83.0,1.4663195122398311,199.0,181.0,96.0,0.0,0,-0.0,,,,,,
84.0,1.4767361789064979,198.0,181.0,96.0,0.0,0,-0.0,,,,,,
85.0,1.4871528455731646,197.0,181.0,96.0,0.0,0,-0.0,,,,,,
86.0,1.4975695122398314,196.0,181.0,96.0,0.0,0,-0.0,,,,,,
87.0,1.507986178906498,195.0,181.0,96.0,0.0,0,-0.0,,,,,,
88.0,1.5184028455731648,194.0,181.0,96.0,0.0,0,-0.0,,,,,,
89.0,1.5288195122398316,193.0,181.0,96.0,0.0,0,-0.0,,,,,,
90.0,1.5392361789064983,192.0,181.0,96.0,0.0,0,-0.0,,,,,,
91.0,1.549652845573165,191.0,181.0,96.0,0.0,0,-0.0,,,,,,
92.0,1.5600695122398318,190.0,181.0,96.0,0.0,0,-0.0,,,,,,
93.0,1.5704861789064986,189.0,181.0,96.0,0.0,0,-0.0,,,,,,
94.0,1.5809028455731653,188.0,181.0,96.0,0.0,0,-0.0,,,,,,
95.0,1.591319512239832,187.0,181.0,96.0,0.0,0,-0.0,,,,,,
96.0,1.6017361789064988,186.0,181.0,96.0,0.0,0,-0.0,,,,,,
97.0,1.6121528455731655,185.0,181.0,96.0,0.0,0,-0.0,,,,,,
98.0,1.6225695122398323,184.0,181.0,96.0,0.0,0,-0.0,,,,,,
99.0,1.632986178906499,183.0,181.0,96.0,0.0,0,-0.0,,,,,,
100.0,1.6434028455731657,182.0,181.0,96.0,0.0,0,-0.0,,,,,,
101.0,1.6538195122398325,181.0,181.0,96.0,0.0,0,-0.0,,,,,,
102.0,1.6642361789064992,180.0,181.0,96.0,0.0,0,-0.0,,,,,,
103.0,1.674652845573166,179.0,181.0,96.0,0.0,0,-0.0,,,,,,
104.0,1.6850695122398327,178.0,181.0,96.0,0.0,0,-0.0,,,,,,
105.0,1.6954861789064994,177.0,181.0,96.0,0.0,0,-0.0,,,,,,
106.0,1.7059028455731662,176.0,181.0,96.0,0.0,0,-0.0,,,,,,
107.0,1.716319512239833,175.0,181.0,96.0,0.0,0,-0.0,,,,,,
108.0,1.7267361789064997,174.0,181.0,96.0,0.0,0,-0.0,,,,,,
109.0,1.7371528455731664,173.0,181.0,96.0,0.0,0,-0.0,,,,,,
110.0,1.7475695122398331,172.0,181.0,96.0,0.0,0,-0.0,,,,,,
111.0,1.7579861789064999,171.0,181.0,96.0,0.0,0,-0.0,,,,,,
112.0,1.7684028455731666,170.0,181.0,96.0,0.0,0,-0.0,,,,,,
113.0,1.7788195122398334,169.0,181.0,96.0,0.0,0,0.0,,,,,,
114.0,1.7892361789065,168.0,181.0,96.0,0.0,0,0.0,,,,,,
115.0,1.7996528455731668,167.0,181.0,96.0,0.0,0,0.0,,,,,,
116.0,1.8100695122398336,166.0,181.0,96.0,0.0,0,0.0,,,,,,
117.0,1.8204861789065003,165.0,181.0,96.0,0.0,0,0.0,,,,,,
118.0,1.830902845573167,164.0,181.0,96.0,0.0,0,0.0,,,,,,
119.0,1.8413195122398338,163.0,181.0,96.0,0.0,0,0.0,,,,,,
120.0,1.8517361789065006,162.0,181.0,96.0,0.0,0,0.0,,,,,,
121.0,1.8621528455731673,161.0,181.0,96.0,0.0,0,0.0,,,,,,
122.0,1.872569512239834,160.0,181.0,96.0,0.0,0,0.0,,,,,,
123.0,1.8829861789065008,159.0,181.0,96.0,0.0,0,0.0,,,,,,
124.0,1.8934028455731675,158.0,181.0,96.0,0.0,0,0.0,,,,,,
125.0,1.9038195122398343,157.0,181.0,96.0,0.0,0,0.0,,,,,,
126.0,1.914236178906501,156.0,181.0,96.0,0.0,0,0.0,,,,,,
127.0,1.9246528455731677,155.0,181.0,96.0,0.0,0,0.0,,,,,,
128.0,1.9350695122398345,154.0,181.0,96.0,0.0,0,0.0,,,,,,
129.0,1.9454861789065012,153.0,181.0,96.0,0.0,0,0.0,,,,,,
130.0,1.955902845573168,152.0,181.0,96.0,0.0,0,0.0,,,,,,
131.0,1.9663195122398347,151.0,181.0,96.0,0.0,0,0.0,,,,,,
132.0,1.9767361789065014,150.0,181.0,96.0,0.0,0,0.0,,,,,,
133.0,1.9871528455731682,149.0,181.0,96.0,0.0,0,0.0,,,,,,
134.0,1.997569512239835,148.0,181.0,96.0,0.0,0,0.0,,,,,,
135.0,2.0079861789065014,147.0,181.0,96.0,0.0,0,0.0,,,,,,
136.0,2.018402845573168,146.0,181.0,96.0,0.0,0,0.0,,,,,,
137.0,2.0288195122398345,145.0,181.0,96.0,0.0,0,0.0,,,,,,
138.0,2.039236178906501,144.0,181.0,96.0,0.0,0,0.0,,,,,,
139.0,2.0496528455731675,143.0,181.0,96.0,0.0,0,0.0,,,,,,
140.0,2.060069512239834,142.0,181.0,96.0,0.0,0,0.0,,,,,,
141.0,2.0704861789065006,141.0,181.0,96.0,0.0,0,0.0,,,,,,
142.0,2.080902845573167,140.0,181.0,96.0,0.0,0,0.0,,,,,,
143.0,2.0913195122398336,139.0,181.0,96.0,0.0,0,0.0,,,,,,
144.0,2.1017361789065,138.0,181.0,96.0,0.0,0,0.0,,,,,,
145.0,2.1121528455731666,137.0,181.0,96.0,0.0,0,0.0,,,,,,
146.0,2.122569512239833,136.0,181.0,96.0,0.0,0,0.0,,,,,,
147.0,2.1329861789064997,135.0,181.0,96.0,0.0,0,0.0,,,,,,
148.0,2.143402845573166,134.0,181.0,96.0,0.0,0,0.0,,,,,,
149.0,2.1538195122398327,133.0,181.0,96.0,0.0,0,0.0,,,,,,
149.99992325484325,2.164235379477783,132.00008548338525,180.99581968429027,96.0,0.0,0,0.0,,,,,,
150.99981909143173,2.174650961108913,131.00122203900335,180.95039388210122,96.0,0.0,0,0.0,,,,,,
151.99971492802024,2.1851091663202475,130.00587725768477,180.8551024851712,95.21748261448384,0.0,0,0.0,,,,,,
152.99961076460875,2.1956536738966945,129.01653898301726,180.71018367236576,94.43496522896768,0.0,0,0.0,,,,,,
153.99961076460875,2.2062870322599246,128.0451399765205,180.47273058188875,93.65236632527989,0.0,0,0.0,,,,,,
154.99961076460875,2.217009620297193,127.0737409700237,180.23527749141175,92.86976742159209,0.0,0,0.0,,,,,,
155.99961076460875,2.227822948220479,126.10234196352692,179.99782440093475,92.08716851790429,0.0,0,0.0,,,,,,
156.99961076460875,2.238728564909488,125.13094295703014,179.76037131045774,91.30456961421649,0.0,0,0.0,,,,,,
157.99961076460875,2.2497280592430875,124.15954395053336,179.52291821998074,90.52197071052869,0.0,0,0.0,,,,,,
158.99961076460875,2.2608230614885483,123.18814494403658,179.28546512950373,89.7393718068409,0.0,0,0.0,,,,,,
159.99961076460875,2.2720152447516275,122.2167459375398,179.04801203902673,88.9567729031531,0.0,0,0.0,,,,,,
160.99961076460875,2.283306326490718,121.24534693104302,178.81055894854973,88.1741739994653,0.0,0,0.0,,,,,,
161.99961076460875,2.294698070098493,120.27394792454623,178.57310585807272,87.3915750957775,0.0,0,0.0,,,,,,
162.99961076460875,2.306192286554688,119.30254891804945,178.33565276759572,86.6089761920897,0.0,0,0.0,,,,,,
163.99961076460875,2.3177908361538937,118.33114991155267,178.0981996771187,85.8263772884019,0.0,0,0.0,,,,,,
164.99961076460875,2.329495630312483,117.35975090505589,177.8607465866417,85.0437783847141,0.0,0,0.0,,,,,,
165.99961076460875,2.341308633459066,116.38835189855911,177.6232934961647,84.2611794810263,0.0,0,0.0,,,,,,
166.99961076460875,2.353231865013136,115.41695289206233,177.3858404056877,83.4785805773385,0.0,0,0.0,,,,,,
167.99961076460875,2.36526740145691,114.44555388556554,177.1483873152107,82.6959816736507,0.0,0,0.0,,,,,,
168.99961076460875,2.377417378505665,113.47415487906876,176.9109342247337,81.91338276996291,0.0,0,0.0,,,,,,
169.99961076460875,2.389683993382247,112.50275587257198,176.6734811342567,81.13078386627511,0.0,0,-0.0,,,,,,
170.99961076460875,2.4020695072018183,111.5313568660752,176.4360280437797,80.34818496258731,0.0,0,-0.0,,,,,,
171.99961076460875,2.4145762474733066,110.55995785957842,176.19857495330268,79.56558605889951,0.0,0,-0.0,,,,,,
172.99961076460875,2.4272066107244847,109.58855885308164,175.96112186282568,78.78298715521171,0.0,0,-0.0,,,,,,
173.99961076460875,2.4399630652580826,108.61715984658485,175.72366877234867,78.00038825152392,0.0,0,-0.0,,,,,,
174.99961076460875,2.45284815404686,107.64576084008807,175.48621568187167,77.21778934783612,0.0,0,-0.0,,,,,,
175.99961076460875,2.465864497776136,106.67436183359129,175.24876259139467,76.43519044414832,0.0,0,-0.0,,,,,,
176.99961076460875,2.4790147980428756,105.70296282709451,175.01130950091766,75.65259154046052,0.0,0,-0.0,,,,,,
177.99961076460875,2.4923018407211033,104.73156382059773,174.77385641044066,74.86999263677272,0.0,0,-0.0,,,,,,
178.99961076460875,2.505728499504133,103.76016481410095,174.53640331996365,74.08739373308492,0.0,0,-0.0,,,,,,
179.99961076460875,2.5192977396348755,102.78876580760416,174.29895022948665,73.30479482939712,0.0,0,-0.0,,,,,,
180.99961076460875,2.533012621836338,101.81736680110738,174.06149713900965,72.52219592570933,0.0,0,-0.0,,,,,,
181.99961076460875,2.546876306455346,100.8459677946106,173.82404404853264,71.73959702202153,0.0,0,-0.0,,,,,,
182.99961076460875,2.560892057833526,99.87456878811382,173.58659095805564,70.95699811833373,0.0,0,-0.0,,,,,,
183.99961076460875,2.5750632489206606,98.90316978161704,173.34913786757863,70.17439921464593,0.0,0,0.0,,,,,,
184.99961076460875,2.589393366146738,97.93177077512026,173.11168477710163,69.39180031095813,0.0,0,0.0,,,,,,
185.99961076460875,2.6038860145702882,96.96037176862347,172.87423168662463,68.60920140727033,0.0,0,0.0,,,,,,
187.00143628265408,2.6185718372028663,95.9798702937412,172.6686320116237,67.8251738551616,0.0,0,0.0,,,,,,
188.00133211924256,2.6333996257745427,95.02562646629943,172.36995090774155,67.04265646964545,0.0,0,0.0,,,,,,
189.00122795583107,2.6484014992526594,94.08750302861053,172.023950763687,66.26013908412929,0.0,0,0.0,,,,,,
190.00112379241955,2.663581593868621,93.1678448007035,171.63149639962677,65.47762169861315,0.0,0,0.0,,,,,,
191.00101962900806,2.678944195040522,92.26895044919938,171.19356874708473,64.69510431309699,0.0,0,0.0,,,,,,
192.00091546559653,2.69449374463499,91.39306674184178,170.71126239712396,63.912586927580854,0.0,0,0.0,,,,,,
193.00081130218504,2.710234848676331,90.54238293174768,170.185782864439,63.130069542064696,0.0,0,0.0,,,,,,
194.00070713877355,2.7261722855364297,89.71902528541476,169.61844357419716,62.34755215654854,0.0,0,0.0,,,,,,
195.00060297536203,2.742311014641857,88.92505176816246,169.01066257915946,61.5650347710324,0.0,0,0.0,,,,,,
196.0004988119505,2.7586561857378684,88.16244690029052,168.36395901528726,60.782517385516265,0.0,0,0.0,,,,,,
197.000394648539,2.77521314875259,87.43311679681167,167.67994930469354,60.00000000000013,0.0,0,0.0,,,,,,
198.00029048512746,2.7920501237451516,86.73888440315683,166.9603431154294,58.773810263451836,0.0,0,0.0,,,,,,
