Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,74.0,17.0,12.0,0.0,0,0.0,74.0,17.0,12.0,0.0,3.0,0.0
0.999999999999998,0.07954532568158867,74.75257669470687,17.65850460786852,13.142897874424191,0.0,0,0.0,90.0,31.0,36.0,0.0,20.0,0.0
1.999999999999996,0.152461667504848,75.50515338941375,18.317009215737038,14.285795748848383,0.0,0,0.0,200.0,31.0,96.0,0.0,10.0,0.0
2.999999999999994,0.21976889849756553,76.25773008412062,18.975513823605556,15.428693623272574,0.0,0,0.0,225.0,40.0,72.0,0.0,10.0,0.0
3.999999999999992,0.2822683416256339,77.0103067788275,19.634018431474075,16.571591497696765,0.0,0,0.0,282.0,40.0,12.0,0.0,3.0,0.0
4.99999999999999,0.34060105126351525,77.76288347353437,20.292523039342594,17.71448937212096,0.0,0,-0.0,,,,,,
5.9999999999999885,0.39528788127921116,78.51546016824125,20.951027647211113,18.85738724654515,0.0,0,-0.0,,,,,,
6.999999999999987,0.4467577681289449,79.26803686294812,21.609532255079632,20.000285120969345,0.0,0,-0.0,,,,,,
7.999999999999985,0.49536815737332146,80.020613557655,22.26803686294815,21.143182995393538,0.0,0,-0.0,,,,,,
8.999999999999982,0.5414200546886264,80.77319025236187,22.92654147081667,22.286080869817727,0.0,0,-0.0,,,,,,
9.99999999999998,0.5851693140548966,81.52576694706875,23.58504607868519,23.42897874424192,0.0,0,-0.0,,,,,,
10.999999999999979,0.62683523823227,82.27834364177562,24.243550686553707,24.571876618666114,0.0,0,0.0,,,,,,
11.999999999999977,0.666607224550373,83.0309203364825,24.902055294422226,25.714774493090307,0.0,0,0.0,,,,,,
12.999999999999975,0.7046499659373769,83.78349703118937,25.560559902290745,26.8576723675145,0.0,0,0.0,,,,,,
13.999980728009637,0.7411068804115504,84.53712364744729,26.21783334588814,28.0005482160219,0.0,0,0.0,,,,,,
14.999876564598122,0.7761026111724876,85.31391691022155,26.847423618156938,29.14332704230448,0.0,0,0.0,,,,,,
15.999772401186618,0.809752464035386,86.12120578247931,27.437403584559025,30.286105868587075,0.0,0,0.0,,,,,,
16.9996682377751,0.8421561256890443,86.9569724624678,27.986298602434015,31.42888469486965,0.0,0,0.0,,,,,,
17.999564074363597,0.8734026029290058,87.81912796874597,28.492736720096225,32.571663521152246,0.0,0,0.0,,,,,,
18.999459910952076,0.9035716956366325,88.70551736155,28.95545210599937,33.71444234743482,0.0,0,0.0,,,,,,
19.99935574754058,0.9327352242793369,89.61392512902057,29.37328821265621,34.85722117371742,0.0,0,0.0,,,,,,
20.99925158412907,0.9607634556336333,90.54208072482861,29.745200667404934,36.49197128506519,0.0,0,0.0,,,,,,
21.999147420717563,0.9875635991541506,91.4876642433587,30.07025988279694,38.12672139641297,0.0,0,0.0,,,,,,
22.999043257306052,1.013238757334253,92.44831221826487,30.347653380081304,39.76147150776074,0.0,0,0.0,,,,,,
23.99893909389455,1.03787957197706,93.42162352990569,30.576687819978567,41.39622161910852,0.0,0,0.0,,,,,,
24.99883493048304,1.06156615439011,94.40516540689275,30.75679073566781,43.030971730456294,0.0,0,0.0,,,,,,
25.99873076707154,1.084369655773309,95.39647950675231,30.8875119636556,44.66572184180408,0.0,0,0.0,,,,,,
26.99862660366004,1.1063535553930366,96.39308806050113,30.968524768950264,46.30047195315186,0.0,0,0.0,,,,,,
27.99862660366004,1.1275768976365161,97.39308806050113,30.968524768950264,47.93539236338711,0.0,0,0.0,,,,,,
28.99862660366004,1.1480885179277567,98.39308806050113,30.968524768950264,49.570312773622355,0.0,0,0.0,,,,,,
29.99862660366004,1.1679346024217454,99.39308806050113,30.968524768950264,51.2052331838576,0.0,0,0.0,,,,,,
30.99862660366004,1.1871569827880015,100.39308806050113,30.968524768950264,52.84015359409285,0.0,0,0.0,,,,,,
31.99862660366004,1.2057936669264735,101.39308806050113,30.968524768950264,54.47507400432809,0.0,0,0.0,,,,,,
32.99862660366004,1.2238792912209224,102.39308806050113,30.968524768950264,56.109994414563346,0.0,0,0.0,,,,,,
33.99862660366004,1.241445507850153,103.39308806050113,30.968524768950264,57.74491482479859,0.0,0,0.0,,,,,,
34.99862660366004,1.2585213180352617,104.39308806050113,30.968524768950264,59.37983523503384,0.0,0,0.0,,,,,,
35.99862660366004,1.2751333600329657,105.39308806050113,30.968524768950264,61.014755645269084,0.0,0,0.0,,,,,,
36.99862660366004,1.2913061590544284,106.39308806050113,30.968524768950264,62.64967605550433,0.0,0,0.0,,,,,,
37.99862660366004,1.3070623449944019,107.39308806050113,30.968524768950264,64.28459646573958,0.0,0,0.0,,,,,,
38.99862660366004,1.3224228428210036,108.39308806050113,30.968524768950264,65.91951687597484,0.0,0,0.0,,,,,,
39.99862660366004,1.337407039644676,109.39308806050113,30.968524768950264,67.55443728621009,0.0,0,0.0,,,,,,
40.99862660366004,1.3520329318122415,110.39308806050113,30.968524768950264,69.18935769644534,0.0,0,0.0,,,,,,
41.99862660366004,1.3663172548249816,111.39308806050113,30.968524768950264,70.8242781066806,0.0,0,0.0,,,,,,
42.99862660366004,1.3802755984325559,112.39308806050113,30.968524768950264,72.45919851691585,0.0,0,0.0,,,,,,
43.99862660366004,1.3939225088872667,113.39308806050113,30.968524768950264,74.0941189271511,0.0,0,0.0,,,,,,
44.99862660366004,1.4072715800399964,114.39308806050113,30.968524768950264,75.72903933738635,0.0,0,0.0,,,,,,
45.99862660366004,1.4203355347077697,115.39308806050113,30.968524768950264,77.3639597476216,0.0,0,0.0,,,,,,
46.99862660366004,1.4331262975335728,116.39308806050113,30.968524768950264,78.99888015785686,0.0,0,-0.0,,,,,,
47.99862660366004,1.4456550603840415,117.39308806050113,30.968524768950264,80.63380056809211,0.0,0,-0.0,,,,,,
48.99862660366004,1.4579323411837133,118.39308806050113,30.968524768950264,82.26872097832737,0.0,0,-0.0,,,,,,
49.99862660366004,1.4699680369607537,119.39308806050113,30.968524768950264,83.90364138856262,0.0,0,-0.0,,,,,,
50.99862660366004,1.4817714717743846,120.39308806050113,30.968524768950264,85.53856179879787,0.0,0,-0.0,,,,,,
51.99862660366004,1.4933514401054253,121.39308806050113,30.968524768950264,87.17348220903312,0.0,0,-0.0,,,,,,
52.99862660366004,1.5047162462157322,122.39308806050113,30.968524768950264,88.80840261926838,0.0,0,-0.0,,,,,,
53.99862660366004,1.5158737399177389,123.39308806050113,30.968524768950264,90.44332302950363,0.0,0,-0.0,,,,,,
54.99862660366004,1.526831349139973,124.39308806050113,30.968524768950264,92.07824343973888,0.0,0,-0.0,,,,,,
55.99862660366004,1.5375961096268846,125.39308806050113,30.968524768950264,93.71316384997414,0.0,0,-0.0,,,,,,
56.99862660366004,1.5481746920703603,126.39308806050113,30.968524768950264,95.34808426020939,0.0,0,-0.0,,,,,,
57.99862660366004,1.5586268479293144,127.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
58.99862660366004,1.5690435145959811,128.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
59.99862660366004,1.5794601812626479,129.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
60.99862660366004,1.5898768479293146,130.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
61.99862660366004,1.6002935145959813,131.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
62.99862660366004,1.610710181262648,132.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
63.99862660366004,1.6211268479293148,133.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
64.99862660366004,1.6315435145959816,134.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
65.99862660366004,1.6419601812626483,135.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
66.99862660366004,1.652376847929315,136.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
67.99862660366004,1.6627935145959818,137.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
68.99862660366004,1.6732101812626485,138.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
69.99862660366004,1.6836268479293153,139.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
70.99862660366004,1.694043514595982,140.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
71.99862660366004,1.7044601812626488,141.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
72.99862660366004,1.7148768479293155,142.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
73.99862660366004,1.7252935145959822,143.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
74.99862660366004,1.735710181262649,144.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
75.99862660366004,1.7461268479293157,145.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
76.99862660366004,1.7565435145959825,146.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
77.99862660366004,1.7669601812626492,147.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
78.99862660366004,1.777376847929316,148.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
79.99862660366004,1.7877935145959827,149.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
80.99862660366004,1.7982101812626494,150.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
81.99862660366004,1.8086268479293162,151.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
82.99862660366004,1.819043514595983,152.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
83.99862660366004,1.8294601812626496,153.39308806050113,30.968524768950264,96.0,0.0,0,-0.0,,,,,,
84.99862660366004,1.8398768479293164,154.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
85.99862660366004,1.8502935145959831,155.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
86.99862660366004,1.8607101812626499,156.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
87.99862660366004,1.8711268479293166,157.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
88.99862660366004,1.8815435145959833,158.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
89.99862660366004,1.89196018126265,159.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
90.99862660366004,1.9023768479293168,160.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
91.99862660366004,1.9127935145959836,161.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
92.99862660366004,1.9232101812626503,162.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
93.99862660366004,1.933626847929317,163.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
94.99862660366004,1.9440435145959838,164.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
95.99862660366004,1.9544601812626505,165.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
96.99862660366004,1.9648768479293173,166.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
97.99862660366004,1.975293514595984,167.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
98.99862660366004,1.9857101812626508,168.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
99.99862660366004,1.9961268479293175,169.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
100.99862660366004,2.0065435145959842,170.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
101.99862660366004,2.0169601812626508,171.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
102.99862660366004,2.0273768479293173,172.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
103.99862660366004,2.037793514595984,173.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
104.99862660366004,2.0482101812626503,174.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
105.99862660366004,2.058626847929317,175.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
106.99862660366004,2.0690435145959833,176.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
107.99862660366004,2.07946018126265,177.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
108.99862660366004,2.0898768479293164,178.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
109.99862660366004,2.100293514595983,179.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
110.99862660366004,2.1107101812626494,180.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
111.99862660366004,2.121126847929316,181.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
112.99862660366004,2.1315435145959825,182.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
113.99862660366004,2.141960181262649,183.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
114.99862660366004,2.1523768479293155,184.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
115.99862660366004,2.162793514595982,185.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
116.99862660366004,2.1732101812626485,186.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
117.99862660366004,2.183626847929315,187.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
118.99862660366004,2.1940435145959816,188.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
119.99862660366004,2.204460181262648,189.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
120.99862660366004,2.2148768479293146,190.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
121.99862660366004,2.225293514595981,191.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
122.99862660366004,2.2357101812626476,192.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
123.99862660366004,2.246126847929314,193.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
124.99862660366004,2.2565435145959807,194.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
125.99862660366004,2.266960181262647,195.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
126.99862660366004,2.2773768479293137,196.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
127.99862660366004,2.2877935145959802,197.39308806050113,30.968524768950264,96.0,0.0,0,0.0,,,,,,
128.99870546835916,2.2982110027699294,198.39264113856038,31.00094975561453,96.0,0.0,0,0.0,,,,,,
129.99828885377275,2.308623329701321,199.39019196431562,31.06466234801117,96.0,0.0,0,0.0,,,,,,
130.99787223918634,2.319084067960574,200.37639854523624,31.227645550040492,95.11144178172731,0.0,0,0.0,,,,,,
131.99787223918634,2.3296474135577845,201.31728595710496,31.566365018313235,94.22251322285071,0.0,0,0.0,,,,,,
132.99787223918634,2.34031088983253,202.25817336897367,31.905084486585977,93.33358466397411,0.0,0,0.0,,,,,,
133.99787223918634,2.3510764132421635,203.1990607808424,32.24380395485872,92.44465610509751,0.0,0,0.0,,,,,,
134.99787223918634,2.36194595579589,204.1399481927111,32.58252342313146,91.55572754622091,0.0,0,0.0,,,,,,
135.99787223918634,2.372921547222736,205.08083560457982,32.921242891404205,90.66679898734431,0.0,0,0.0,,,,,,
136.99787223918634,2.384005277246321,206.02172301644853,33.25996235967695,89.77787042846771,0.0,0,0.0,,,,,,
137.99787223918634,2.395199297972809,206.96261042831725,33.59868182794969,88.88894186959111,0.0,0,0.0,,,,,,
138.99787223918634,2.4065058263988566,207.90349784018596,33.93740129622243,88.00001331071451,0.0,0,0.0,,,,,,
139.99787223918634,2.4179271470468806,208.84438525205468,34.276120764495175,87.11108475183791,0.0,0,0.0,,,,,,
140.99787223918634,2.4294656147354696,209.7852726639234,34.61484023276792,86.22215619296131,0.0,0,-0.0,,,,,,
141.99787223918634,2.4411236574933484,210.7261600757921,34.95355970104066,85.33322763408471,0.0,0,-0.0,,,,,,
142.99787223918634,2.452903779625912,211.66704748766082,35.2922791693134,84.44429907520811,0.0,0,-0.0,,,,,,
143.99787223918634,2.464808564944018,212.60793489952954,35.630998637586146,83.55537051633151,0.0,0,-0.0,,,,,,
144.99787223918634,2.476840680165451,213.54882231139825,35.96971810585889,82.66644195745491,0.0,0,-0.0,,,,,,
145.99787223918634,2.4890028785002563,214.48970972326697,36.30843757413163,81.77751339857831,0.0,0,-0.0,,,,,,
146.99787223918634,2.5012980034320065,215.43059713513568,36.64715704240437,80.8885848397017,0.0,0,-0.0,,,,,,
147.99787223918634,2.513728992707983,216.3714845470044,36.985876510677116,79.9996562808251,0.0,0,-0.0,,,,,,
148.99787223918634,2.5262988825522883,217.31237195887311,37.32459597894986,79.1107277219485,0.0,0,0.0,,,,,,
149.99787223918634,2.539010812116997,218.25325937074183,37.6633154472226,78.2217991630719,0.0,0,0.0,,,,,,
150.99787223918634,2.5518680281876702,219.19414678261055,38.002034915495344,77.3328706041953,0.0,0,0.0,,,,,,
151.99787223918634,2.564873890160882,220.13503419447926,38.340754383768086,76.4439420453187,0.0,0,0.0,,,,,,
152.99787223918634,2.5780318753128397,221.07592160634798,38.67947385204083,75.5550134864421,0.0,0,0.0,,,,,,
153.99787223918634,2.591345584379778,222.0168090182167,39.01819332031357,74.6660849275655,0.0,0,0.0,,,,,,
154.99787223918634,2.604818747472522,222.9576964300854,39.356912788586314,73.7771563686889,0.0,0,0.0,,,,,,
155.99708393167046,2.6184444155058317,223.92812609346385,39.59500998477349,72.88892855887634,0.0,0,0.0,,,,,,
156.99666731708402,2.632242306626929,224.90010225045978,39.828310851952004,72.00037034060368,0.0,0,0.0,,,,,,
157.99666731708402,2.6462348675127036,225.90010225045978,39.828310851952004,70.9327222023966,0.0,0,0.0,,,,,,
158.99666731708402,2.6604396352933954,226.90010225045978,39.828310851952004,69.86507406418953,0.0,0,0.0,,,,,,
