Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,74.0,40.0,12.0,0.0,0,0.0,74.0,40.0,12.0,0.0,3.0,0.0
1.0000000000000064,0.0713130875230833,74.87157553712456,39.50973876036744,16.045343000366294,0.0,0,0.0,90.0,31.0,96.0,0.0,20.0,0.0
2.000000000000013,0.12665951199986225,75.74315107424911,39.01947752073488,20.09068600073259,0.0,0,0.0,182.26,31.0,96.0,0.0,8.0,0.0
3.0000000000000195,0.17188104834768259,76.61472661137367,38.52921628110232,24.136029001098887,0.0,0,0.0,208.19,31.0,96.0,10.0,20.0,0.0
4.000000000000026,0.21010924702869108,77.48630214849823,38.03895504146976,28.18137200146518,0.0,0,-0.0,235.16,38.08,36.0,45.0,20.0,0
5.000000000000032,0.24321739693403183,78.35787768562278,37.5486938018372,32.22671500183148,0.0,0,-0.0,280.0416236080793,76.32119188448188,12.0,45.0,3.0,0.0
6.000000000000038,0.27241500022369025,79.22945322274734,37.05843256220464,36.272058002197774,0.0,0,-0.0,,,,,,
7.000000000000044,0.29852825426659535,80.1010287598719,36.568171322572084,40.31740100256407,0.0,0,-0.0,,,,,,
8.000000000000052,0.3221465416451803,80.97260429699645,36.077910082939525,44.36274400293037,0.0,0,-0.0,,,,,,
9.000000000000059,0.34370504207367997,81.84417983412101,35.587648843306965,48.40808700329667,0.0,0,0.0,,,,,,
10.000000000000066,0.36353421041607176,82.71575537124556,35.097387603674406,52.45343000366297,0.0,0,0.0,,,,,,
11.000000000000073,0.3818908837534508,83.58733090837012,34.60712636404185,56.498773004029275,0.0,0,0.0,,,,,,
12.00000000000008,0.39897863694327557,84.45890644549468,34.11686512440929,60.544116004395576,0.0,0,0.0,,,,,,
13.000000000000087,0.4149615575930984,85.33048198261923,33.62660388477673,64.58945900476188,0.0,0,0.0,,,,,,
13.999333400747105,0.4299641347710995,86.21082162430199,33.15366693218105,68.63210538250604,0.0,0,0.0,,,,,,
14.999229237335594,0.4441160274292247,87.11404942471643,32.72474826321748,72.67702700614467,0.0,0,0.0,,,,,,
15.999125073924095,0.45750160564128894,88.03758542433582,32.341508206028735,76.72194862978334,0.0,0,0.0,,,,,,
16.9990209105126,0.4701995970755892,88.97912126412935,32.00490466117023,80.76687025342203,0.0,0,0.0,,,,,,
17.998916747101088,0.4822771899697815,89.93630359483991,31.71577896220439,84.81179187706064,0.0,0,0.0,,,,,,
18.99881258368958,0.4939716626916596,90.90673995913167,31.474853772804863,86.19135813548868,0.0,0,0.0,,,,,,
19.99870842027807,0.5054804414902954,91.88800477148737,31.282731280473737,87.57092439391673,0.0,0,0.0,,,,,,
20.99860425686656,0.5168093313740122,92.87764538090897,31.139891691386385,88.95049065234477,0.0,0,0.0,,,,,,
21.998500093455068,0.5279638693334244,93.8731882012678,31.0466920301261,90.33005691077284,0.0,0,0.0,,,,,,
22.998500093455068,0.538950476320307,94.8731882012678,31.0466920301261,91.70976688449863,0.0,0,0.0,,,,,,
23.998500093455068,0.549773031431974,95.8731882012678,31.0466920301261,93.08947685822443,0.0,0,0.0,,,,,,
24.998500093455068,0.5604363618303169,96.8731882012678,31.0466920301261,94.46918683195022,0.0,0,0.0,,,,,,
25.998500093455068,0.5709450847103144,97.8731882012678,31.0466920301261,95.84889680567602,0.0,0,0.0,,,,,,
26.998500093455068,0.58136995570671,98.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
27.998500093455068,0.5917866223733766,99.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
28.998500093455068,0.6022032890400433,100.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
29.998500093455068,0.6126199557067099,101.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
30.998500093455068,0.6230366223733765,102.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
31.998500093455068,0.6334532890400432,103.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
32.998500093455064,0.6438699557067098,104.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
33.998500093455064,0.6542866223733764,105.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
34.998500093455064,0.664703289040043,106.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
35.998500093455064,0.6751199557067097,107.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
36.998500093455064,0.6855366223733763,108.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
37.998500093455064,0.6959532890400429,109.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
38.998500093455064,0.7063699557067096,110.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
39.998500093455064,0.7167866223733762,111.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
40.998500093455064,0.7272032890400428,112.8731882012678,31.0466920301261,96.0,0.0,0,0.0,,,,,,
